weekly_rents_per_bedroom,latitude,longitude,distance_to_CBD,bedrooms
128,51.53334,-0.06465,8828.108802,1
50,51.61685,-0.14893,11324.75661,1
33,51.54514,-0.05699,10015.29395,2
80,51.55577,-0.09557,6848.94011,1
178,51.56535,0.00819,17600.32109,1
37,51.5462,-0.05612,10145.98062,2
47.67,51.51748,-0.20363,6862.683165,3
131,51.42908,-0.09017,11178.01398,1
80,51.54582,-0.07416,8269.531003,4
132.5,51.52207,-0.13383,1179.876918,2
167,51.50849,-0.23387,10248.25663,1
57,51.57863,0.17092,35496.70857,2
60,51.43485,-0.0216,16093.67641,1
49,51.52861,-0.05331,9968.095278,1
50,51.6171,-0.14769,11343.90224,2
35,51.41447,-0.19591,12710.53494,2
49,51.39991,-0.04043,17085.21661,1
33,51.61454,-0.16329,11293.31862,1
26,51.53368,-0.04379,11106.09109,1
58,51.56571,-0.09854,7402.279498,1
66.33,51.48675,-0.06394,9235.129853,3
30,51.48969,-0.09925,5533.557367,2
70,51.52045,-0.06659,8399.966622,1
130,51.56741,-0.09945,7482.268842,1
39,51.46146,-0.02147,14671.32082,1
83.33,51.54777,-0.23534,10996.00998,3
90,51.48206,-0.19119,6602.194274,2
27,51.56147,-0.04586,11857.16144,1
67,51.52731,-0.04472,10894.76562,1
30,51.43752,-0.14833,8671.420705,1
40,51.4956,-0.22841,9858.585112,1
49.67,51.53731,-0.04191,11391.68403,3
50,51.52928,-0.06611,8576.586025,3
100,51.58481,-0.00488,17092.43782,1
214,51.5777,0.11745,29668.60397,1
75,51.40917,0.00791,20415.83737,1
45,51.54829,-0.07618,8184.880684,1
499,51.50272,-0.03795,11648.14664,1
30,51.50627,-0.21933,8661.593243,1
93,51.53115,-0.06372,8877.118414,1
30,51.57213,0.07815,25278.57643,1
28,51.47658,-0.11593,5182.23321,1
75,51.50869,0.08019,24711.93513,1
180,51.53924,-0.0871,6657.513168,1
50,51.55692,-0.12601,4961.768416,1
90,51.52745,-0.12289,2517.05817,1
130,51.54963,-0.18125,5806.368209,1
149.5,51.51897,-0.14686,685.1731266,2
350,51.51947,-0.07273,7711.58844,1
40,51.56828,-0.2951,18021.43052,1
69,51.52171,-0.03544,11865.5228,1
45,51.50626,-0.23938,10879.34551,1
22.6,51.54326,-0.0711,8472.080018,5
51,51.5237,-0.05623,9578.242703,1
32.5,51.62758,-0.16853,12836.07862,4
32,51.50366,-0.23652,10593.96059,1
50,51.42431,-0.20423,12255.24754,1
55,51.42284,-0.20052,12164.70381,1
55,51.4244,-0.20729,12442.54929,1
52,51.4234,-0.20739,12539.43717,1
95,51.58686,-0.14112,7963.966568,1
34,51.49301,0.07412,24153.09076,2
62.5,51.54316,-0.06483,9120.237077,2
30,51.50316,-0.27791,15177.32328,1
180,51.53598,-0.07044,8279.460033,1
48,51.52561,-0.36523,24854.03166,1
100,51.53519,-0.02744,12925.00615,2
75,51.59665,0.02235,20389.22542,2
44,51.46467,-0.25565,13836.77993,1
123,51.46713,-0.15062,5436.015826,2
37,51.54331,-0.02746,13108.00055,2
43,51.54406,-0.19559,6770.430934,1
28,51.45697,-0.1188,6972.369039,1
40,51.49055,-0.11158,4352.628772,1
60,51.53658,-0.06123,9284.262688,2
44.5,51.52944,-0.09808,5127.517484,2
30,51.513,0.12603,29799.41249,1
55,51.53217,-0.00685,15140.22837,2
55,51.58931,-0.25055,14616.59138,1
109,51.50324,-0.22685,9534.003442,1
150,51.54411,-0.02312,13597.91852,1
154,51.51796,-0.18487,4781.709243,1
149,51.50377,-0.0747,7586.233723,1
30,51.56447,-0.11859,6058.971296,1
30,51.56222,-0.11226,6179.585578,1
70,51.56682,-0.0614,10635.82884,1
54,51.47386,-0.16397,5212.290755,1
150,51.5272,-0.07594,7459.755466,1
47.5,51.55358,-0.05539,10527.10531,2
55,51.53721,-0.07402,7938.918427,1
50,51.38372,0.05645,26468.62142,1
17,51.55436,0.03041,19653.26912,1
46,51.39968,-0.04121,17047.30346,1
66,51.55964,-0.11407,5829.574644,1
175,51.42355,-0.21574,13087.04569,1
95,51.54563,0.04566,21133.48799,1
116.67,51.5308,-0.11117,3835.199777,3
39,51.55366,0.00908,17328.88773,1
70,51.61754,-0.02289,17454.66523,1
33,51.53583,-0.23865,10993.20267,3
39,51.49162,-0.04589,10999.95947,1
60,51.58194,0.02604,20098.36471,1
99,51.53504,-0.0075,15111.69474,1
34,51.40564,-0.09244,13373.16825,1
95,51.539,-0.13923,2658.947537,1
42.5,51.49783,-0.06874,8368.009362,2
90,51.59387,-0.02341,15817.32583,1
75,51.49933,-0.18971,5597.375258,2
67.5,51.53518,-0.20319,7161.034727,2
80,51.48117,-0.01908,14178.44924,1
100,51.54593,-0.06961,8737.974386,1
59.67,51.47605,-0.1955,7378.652783,3
113,51.50664,-0.03979,11400.22066,1
22,51.55424,0.02951,19552.72433,1
45,51.46644,-0.09711,7369.653908,1
44,51.55852,-0.04968,11332.7308,1
35,51.40458,-0.09256,13475.22613,1
95,51.51745,-0.09622,5091.198792,1
125,51.54824,-0.15166,3824.558699,2
30,51.51569,-0.03622,11757.08563,1
36,51.57651,-0.07556,10045.5736,1
112.5,51.50317,-0.21638,8384.083251,2
150,51.53845,-0.00487,15459.82938,1
116.67,51.54698,-0.06182,9583.779076,3
33,51.50229,-0.07391,7701.913045,1
32.5,51.53258,-0.2135,8185.900898,2
58.5,51.53834,-0.1147,3972.316209,2
54,51.41583,-0.14898,11081.77194,1
36,51.41848,-0.30356,20944.73328,1
70,51.51509,-0.0568,9468.602817,2
52,51.53147,-0.07424,7742.530404,1
125,51.54221,-0.08752,6754.735791,1
50,51.46449,-0.08576,8419.682259,3
50,51.49262,-0.13123,2783.831023,1
70,51.53103,-0.06152,9114.393178,2
35.33,51.60589,-0.00256,18488.91842,3
100,51.4862,-0.10972,4824.452263,1
105,51.54992,-0.05766,10135.10703,1
20,51.43019,-0.05936,13182.87318,1
45,51.59024,0.01233,19074.98029,1
59,51.55923,-0.09879,6852.621135,1
120,51.48346,-0.12224,4158.6882,1
21,51.57208,0.00488,17507.60697,1
75,51.55491,-0.11496,5335.143119,2
90,51.52599,-0.04361,11000.35167,2
100,51.52656,-0.06402,8756.65138,1
69,51.52698,-0.19151,5662.928621,1
600,51.55488,-0.1612,4899.55784,1
180,51.53631,-0.20734,7638.758331,1
125,51.5768,-0.12525,7092.320178,1
30,51.54075,-0.05859,9693.752589,1
44.5,51.54654,-0.16441,4283.260986,2
75,51.49981,-0.07462,7681.240555,1
50,51.54609,-0.20163,7469.846109,1
38,51.50303,-0.23928,10907.14645,1
125,51.45899,-0.12032,6701.630044,4
49.5,51.47531,-0.10403,6123.597561,2
150,51.48928,0.09854,26897.00052,1
39,51.4945,-0.10442,4768.433401,1
57,51.53226,-0.08235,6892.38156,2
56.5,51.54561,-0.06058,9657.795176,2
49,51.50647,-0.00451,15314.07582,2
100,51.53237,-0.08259,6870.104626,1
30,51.58115,-0.3583,25148.16562,1
250,51.49009,-0.21025,8092.937379,1
65,51.44182,-0.13239,8233.206067,2
45,51.52773,-0.07364,7721.922803,1
100,51.52216,-0.21614,8285.0012,1
50,51.55447,-0.08829,7391.307518,1
50,51.44331,-0.17193,8665.315867,3
67,51.48719,-0.01154,14832.97964,5
225,51.52306,-0.13705,1026.038527,1
40,51.59619,-0.01722,16534.33984,1
60,51.41663,-0.14055,10966.34892,1
40.5,51.47355,-0.15625,4901.0354,2
60,51.5256,0.0283,18966.27843,1
90,51.52225,-0.07374,7624.856935,2
79,51.52101,-0.10598,4051.093164,1
39,51.55794,-0.0097,15453.26028,1
67,51.54757,-0.10591,5383.640089,1
65,51.53761,-0.00079,15892.43581,2
26,51.41087,-0.21714,14303.4337,1
60,51.44365,-0.10718,8850.102774,2
100,51.57249,-0.13319,6439.708694,1
22,51.40803,-0.21331,14320.55554,1
23,51.65767,-0.09264,16759.54996,1
32,51.51039,-0.32348,20192.10591,1
47.5,51.48802,-0.10898,4754.555252,2
20,51.60564,-0.07391,12580.9922,1
30,51.44005,-0.12079,8685.912781,1
60,51.48923,-0.20681,7770.213585,2
100,51.59593,-0.02454,15841.36673,1
26,51.48106,-0.25897,13555.501,2
55,51.54295,0.05931,22590.50864,1
45,51.56251,-0.10903,6405.145613,1
43.33,51.5269,-0.11028,3752.833724,3
63.33,51.57527,0.03113,20370.53628,3
195,51.53956,-0.05472,10069.69526,1
75,51.56167,-0.07924,8676.33301,2
100,51.55048,-0.04059,11932.68075,1
50,51.55014,-0.04215,11756.43972,1
40,51.53576,-0.00255,15667.90125,1
59.5,51.52944,-0.02079,13564.89057,2
35,51.58973,-0.08509,10420.16476,1
95,51.52288,-0.13958,889.2440652,1
48,51.53372,-0.11561,3577.908371,2
55,51.53468,-0.20517,7354.169424,1
75,51.54162,-0.15908,3497.033837,1
80,51.54729,-0.07368,8386.352168,2
35,51.548,-0.23357,10818.9234,1
15.25,51.43331,-0.12404,9325.714672,4
29,51.43872,0.00515,18437.94851,1
40,51.57774,-0.07622,10085.51208,1
56.5,51.52804,-0.07533,7543.568096,2
40,51.54739,0.02045,18408.78886,1
100,51.51649,-0.19588,5998.01552,2
70,51.52728,-0.0725,7837.952507,2
75,51.50057,-0.01111,14640.28455,2
130,51.46163,-0.01959,14854.85966,2
27,51.60682,-0.29211,19556.81135,1
35,51.44078,-0.12776,8428.956299,1
79,51.54631,-0.06639,9084.654458,1
35,51.52661,-0.33616,21631.80359,1
86,51.57255,-0.11499,7042.324563,1
100,51.54568,0.00546,16737.34166,1
40,51.53375,0.00468,16434.20885,1
35,51.44108,0.00774,18575.93696,1
66.67,51.59092,-0.17535,9197.859155,3
120,51.55976,-0.1642,5533.753951,1
40.5,51.59022,-0.03572,14458.34236,2
60,51.64536,-0.20786,16218.44626,1
73,51.54513,-0.1469,3368.492166,1
37.5,51.60078,0.03549,21903.60627,4
25,51.48868,-0.06669,8874.803614,1
36,51.54751,-0.11979,4352.759783,1
49.5,51.57752,-0.11452,7566.963484,2
46,51.54714,-0.04175,11692.96641,1
46,51.55659,-0.19488,7468.150964,1
68,51.49869,-0.28321,15814.54596,1
39.33,51.59003,-0.1232,8573.375447,3
65,51.54744,-0.1649,4396.35688,1
45,51.52019,-0.04864,10390.50979,1
20.67,51.52918,-0.12267,2645.583846,3
62,51.55831,-0.12554,5124.803744,5
100,51.48395,0.02711,19118.28112,1
38,51.50658,-0.24802,11833.39151,1
34,51.51777,-0.28271,15653.99615,1
35,51.48645,-0.20447,7653.416452,1
54,51.53949,-0.20081,7078.202405,1
86,51.53945,-0.20087,7082.68009,1
35,51.43193,-0.06501,12610.35206,1
140,51.52207,-0.15998,2143.441242,1
225.25,51.49501,-0.13894,2274.610595,4
80,51.48039,-0.10559,5600.735621,1
39,51.56094,-0.08394,8211.672942,1
40,51.5626,-0.05722,10793.57207,1
78,51.49938,-0.09344,5675.461973,1
50,51.54735,0.00428,16647.69574,1
65,51.53241,-0.19699,6410.63387,1
32.5,51.55734,-0.04576,11675.60675,4
45,51.58778,-0.37367,26998.67653,1
71,51.48517,-0.12088,4083.222944,3
36,51.45695,-0.10927,7431.154192,1
75,51.52373,-0.16381,2607.177748,2
35,51.45349,-0.10876,7795.708656,2
25,51.54803,-0.25318,12894.02331,1
130,51.52491,-0.11562,3119.1681,1
15,51.58459,-0.19218,9521.112614,1
35,51.42715,-0.14573,9804.46846,1
80,51.49391,-0.18583,5424.997768,1
57,51.44321,-0.1715,8657.322665,1
100,51.44341,-0.10758,8854.826158,1
55,51.55426,-0.08845,7363.169171,2
50,51.49461,-0.20514,7391.174324,1
65,51.46743,-0.12559,5619.276034,1
70,51.49557,-0.22843,9861.493188,1
80,51.58446,-0.10605,8670.359587,1
24,51.57219,0.00285,17301.76623,1
120,51.508,-0.19934,6431.770993,1
89,51.49308,-0.19,5883.578687,1
52,51.50745,-0.23028,9859.672812,1
58,51.41617,-0.17562,11635.07484,2
80,51.49565,-0.22828,9843.25749,1
91.67,51.4527,-0.09571,8648.963109,3
67,51.55312,-0.09048,7106.163547,1
99,51.54588,-0.13577,3475.355076,1
47,51.59409,-0.02198,15963.50054,1
90,51.54349,-0.10468,5200.273739,1
15,51.534,-0.0358,11986.53402,1
90,51.53764,-0.08473,6832.926869,1
27,51.52184,0.0211,18145.51119,1
84,51.46786,-0.08132,8556.601181,1
64,51.44605,-0.12151,8022.67543,1
28,51.6577,-0.09263,16763.06602,1
133.33,51.54826,-0.02861,13127.01917,3
135,51.52933,-0.08131,6922.740631,1
30,51.54928,-0.07584,8268.485738,1
49.67,51.59994,-0.13742,9431.334265,3
60,51.54247,-0.02175,13704.56143,1
40,51.6086,0.24083,43811.13912,1
49,51.46807,-0.07371,9224.759488,1
45,51.54769,-0.03392,12542.84318,1
34.67,51.50196,-0.1071,4147.393129,3
35,51.49033,-0.20672,7716.174683,1
32,51.53955,0.05151,21681.24573,1
150,51.4713,-0.21097,9097.835281,1
50,51.51794,-0.07518,7430.877444,1
149,51.51454,-0.20194,6670.712277,1
49,51.57708,0.02168,19451.04445,1
60,51.53356,-0.07436,7787.08458,1
20,51.4295,0.01841,20220.42199,1
35,51.43088,0.01822,20129.82802,1
130,51.45446,-0.14002,6762.162157,1
48.6,51.44147,-0.17441,8961.973154,5
245,51.46696,-0.00305,16351.82499,1
32,51.54334,-0.09568,6019.573496,1
46,51.52177,-0.10959,3671.060905,1
70,51.45269,-0.14011,6958.578134,2
65,51.5606,-0.09814,7012.191684,1
88,51.56005,-0.09939,6871.877929,2
139,51.54785,-0.00536,15615.22389,1
95,51.44875,-0.16056,7677.694262,1
243,51.5333,-0.00675,15167.38329,1
230,51.54362,-0.10306,5353.455329,1
115,51.51975,-0.07389,7584.839652,1
47.5,51.46604,-0.11934,6021.260369,2
35,51.53178,-0.05817,9495.989663,1
28,51.64787,-0.04278,18414.50756,1
100,51.53113,-0.11632,3353.310769,1
82.5,51.49919,-0.08298,6796.109556,2
77.5,51.49779,-0.21334,8171.664802,2
97,51.48245,-0.1479,3705.881666,1
42,51.45439,-0.12967,6902.998215,1
60,51.53801,-0.00059,15921.41279,1
50,51.54697,-0.09152,6625.288141,1
60,51.49659,-0.09963,5142.897434,1
70,51.48567,-0.09484,6185.275728,1
55,51.50898,-0.23212,10050.27621,4
90,51.50153,0.03033,19217.59624,2
50,51.47007,0.03844,20678.15396,1
45,51.47796,-0.39364,28291.70952,1
60,51.44102,-0.10707,9119.249502,1
100,51.55244,-0.12252,4666.55073,2
149,51.5288,-0.06342,8861.637167,1
150,51.53623,-0.07754,7532.989489,1
49.5,51.54918,-0.1653,4580.360393,2
59,51.53006,-0.04295,11131.24529,1
70,51.45888,-0.16357,6712.399561,2
60,51.45026,-0.05852,11759.28561,5
48,51.53019,-0.07308,7836.606969,1
123.33,51.48556,-0.21737,9012.14126,3
46,51.48928,-0.11603,4079.623849,1
50,51.56044,-0.00422,16118.72945,1
38,51.57749,-0.07637,10054.27348,1
50,51.56713,-0.00465,16321.20391,1
100,51.5426,-0.10939,4729.058869,2
42,51.55209,-0.07429,8567.053624,1
50,51.39509,-0.06688,15753.89388,1
65,51.49268,-0.11766,3686.641007,2
27.5,51.42738,-0.07867,12040.23114,2
85,51.52924,-0.12825,2178.080473,1
200,51.40317,-0.0366,17103.65812,1
110,51.53069,-0.21969,8812.964592,1
85,51.52886,-0.05158,10162.45722,1
18,51.5483,-0.36191,24732.77777,1
25,51.42348,0.018,20504.97529,1
18,51.53388,-0.03467,12107.99643,1
85,51.55635,-0.05551,10643.50241,2
100,51.54344,-0.04476,11252.99384,1
70,51.55639,0.00771,17259.27212,1
35,51.46016,-0.18635,7866.759875,1
60,51.57622,0.05801,23245.71017,1
37,51.52992,0.01945,18021.25569,1
75,51.61217,0.04044,22967.09573,1
110,51.52475,-0.14456,1096.153274,1
65,51.52654,-0.08703,6235.01375,1
153,51.51002,-0.12207,2285.897868,1
107,51.44458,-0.12119,8189.524246,4
150,51.58238,-0.01885,15591.79273,1
50,51.48085,-0.33328,21615.59213,1
59,51.49995,-0.01394,14335.62016,1
115,51.47534,-0.13201,4572.675999,1
40,51.56929,0.06433,23711.8606,1
100,51.50916,-0.19574,6018.97173,1
60,51.47979,-0.16663,4803.133363,1
35,51.42344,-0.06426,13373.01059,1
137.5,51.53323,-0.00977,14833.54491,2
111.67,51.55045,-0.00341,15894.93316,3
30,51.61697,-0.02862,16934.07028,1
100,51.32558,-0.13639,21098.58668,1
50,51.47835,0.08401,25458.64455,1
120,51.58507,-0.24658,13986.95547,1
50,51.56546,0.01594,18423.48631,1
135,51.56294,0.00608,17293.86895,1
59.5,51.51659,-0.06498,8560.322906,2
85,51.49179,-0.19065,6010.122915,1
150,51.50105,-0.12954,2096.616344,2
40,51.54229,0.0093,17085.36004,1
75,51.49691,-0.19696,6447.262874,1
48,51.51415,-0.18854,5181.666797,1
27,51.52076,-0.05388,9812.472123,1
51,51.49276,-0.19979,6900.003635,2
220,51.5066,-0.19514,5991.705577,1
80,51.47696,0.08411,25494.9698,1
62.5,51.51913,-0.21177,7775.323188,2
120,51.53453,-0.0871,6465.431246,1
108,51.53056,-0.07898,7206.438491,1
24,51.55892,0.07798,24933.03298,2
49,51.5589,-0.14098,4855.630785,1
39,51.55743,-0.01122,15274.9956,1
42,51.5579,-0.01057,15359.85404,1
100,51.51749,-0.19832,6272.706411,1
113,51.4762,0.02735,19319.74627,1
113,51.47582,0.02734,19328.20216,1
113,51.47564,0.02788,19391.22307,1
125,51.53293,-0.0095,14858.84187,2
30,51.55805,-0.13233,4878.700717,1
75,51.54689,-0.03509,12392.74746,1
50,51.59948,-0.06453,12722.08001,2
145,51.5462,-0.10491,5367.985512,1
80,51.51795,0.01848,17841.88613,1
200,51.49949,-0.18519,5116.89434,1
90,51.64777,-0.19998,16086.932,1
40,51.47321,-0.04826,11418.56762,1
38,51.53713,-0.07692,7629.898109,1
35,51.53696,-0.07708,7607.016526,1
35,51.60636,-0.11922,10442.30609,1
18,51.5796,0.1681,35211.19983,1
75,51.49953,-0.24555,11651.2154,1
150,51.49753,-0.24572,11705.26594,1
69,51.54629,-0.22729,10097.52488,1
49,51.57041,-0.14218,6134.327413,1
19,51.44355,0.04179,21931.46855,1
18,51.52465,0.02598,18702.58328,1
60,51.44845,-0.11136,8169.026249,1
50,51.4734,-0.16316,5216.170558,1
34,51.55184,-0.05474,10516.864,1
41,51.48019,0.06684,23541.6452,1
45,51.5158,-0.06411,8655.973694,1
90,51.54931,-0.06135,9730.294631,1
150,51.55092,-0.11425,5022.641774,1
44,51.53127,0.03207,19432.37764,1
98.5,51.49786,-0.09415,5655.984274,2
96,51.49307,-0.16634,3664.99038,1
119,51.58257,-0.01918,15569.73526,1
86.5,51.49336,-0.16865,3838.388382,2
98,51.54129,-0.06881,8633.447397,1
50,51.53865,-0.14228,2602.987229,1
199,51.51813,-0.19603,6021.654746,1
43,51.51525,-0.16606,2680.577893,1
32,51.56217,-0.07184,9381.308168,1
140,51.48276,-0.02728,13252.76528,1
109.5,51.50002,-0.21086,7846.862569,2
71,51.53946,-0.05604,9925.364107,1
65,51.429,-0.11085,10194.35814,1
120,51.53403,-0.21983,8907.943042,1
80,51.45511,-0.10583,7800.181571,1
98,51.46357,-0.10041,7372.414072,1
70,51.54573,0.01855,18166.23734,1
45,51.52436,-0.19924,6450.190718,1
35,51.52426,-0.19809,6322.164666,1
66.67,51.51064,-0.18539,4857.0203,3
100,51.50458,-0.19337,5838.961562,1
90,51.51675,-0.07352,7611.25205,1
82,51.5643,-0.04775,11810.14028,1
40,51.53742,-0.07139,8224.638869,1
44,51.55406,-0.11737,5109.016298,1
143,51.52179,-0.1764,3898.900948,2
25,51.51554,-0.20872,7424.22978,2
69,51.49259,-0.16505,3597.335252,1
68,51.55118,-0.05519,10442.43865,1
55,51.43823,0.04151,22124.63904,1
59,51.53588,0.00324,16307.00043,1
89,51.54502,-0.13524,3394.142632,1
52,51.57017,-0.03263,13604.23984,1
83,51.55151,-0.10322,5900.187478,3
90,51.53832,-0.07626,7742.332205,2
60,51.55874,-0.28563,16692.22544,1
150,51.53545,-0.02257,13463.60821,1
90,51.55962,-0.08277,8225.379957,1
57,51.5189,-0.21161,7756.176702,1
110,51.56883,-0.26054,14470.04708,1
30,51.55357,-0.0575,10312.55912,1
62,51.49913,-0.1149,3501.305206,1
180,51.48527,-0.16738,4370.550973,1
65,51.53717,-0.05295,10192.60122,1
75,51.49905,-0.24618,11728.55597,1
120,51.5017,-0.22567,9429.929743,1
115,51.49846,-0.24519,11630.13664,1
60,51.58441,-0.10194,8885.237893,1
150,51.50387,-0.00709,15049.31909,1
56,51.55541,0.0201,18564.75727,1
90,51.53702,-0.20106,7004.286897,1
50,51.58833,-0.0101,16763.14747,1
41,51.55673,0.02128,18727.75405,1
80,51.46879,-0.07167,9367.858667,1
69,51.4805,-0.2075,8249.042182,1
110,51.42924,-0.21411,12483.11568,1
27,51.52215,-0.26011,13160.89544,3
37,51.46034,-0.00722,16177.7526,1
142.5,51.51058,-0.20609,7150.536931,2
80,51.51614,-0.03861,11491.65738,1
83,51.54172,0.01189,17358.06968,2
45,51.5297,-0.07298,7836.115215,1
90,51.54147,-0.05576,10018.10031,1
125,51.50511,-0.0929,5569.608779,1
16.5,51.51057,0.01852,17851.35869,2
91,51.52387,-0.09212,5623.60142,1
45,51.55429,-0.07637,8487.169175,1
150,51.53357,-0.21865,8768.417395,1
89,51.55942,-0.07096,9297.664153,1
50,51.56122,-0.08318,8297.371532,2
150,51.47304,0.03647,20387.18927,1
50,51.47983,0.01041,17393.60043,1
130,51.56792,-0.09663,7727.078449,1
60,51.52833,-0.17892,4360.527045,2
55,51.43613,-0.05112,13394.03422,1
90,51.56787,-0.09807,7619.341049,1
45,51.51057,-0.28555,15975.72022,1
60,51.54118,0.01028,17171.47944,1
23,51.59204,0.00091,18035.40886,1
200,51.54565,0.00062,16209.94464,1
30,51.5271,-0.05691,9547.824373,1
29,51.46207,-0.00689,16140.2829,1
48,51.52296,-0.09446,5350.244029,1
59,51.34914,-0.0954,19181.47915,1
35,51.521,-0.2253,9289.851143,1
37,51.52192,-0.22557,9327.387543,1
35,51.48291,0.16201,33989.84234,1
57,51.48476,0.02757,19152.43374,1
35,51.48135,0.03198,19704.25022,1
80,51.45139,-0.05914,11627.82524,3
44,51.53735,-0.07938,7379.276336,1
50,51.55502,-0.00259,16115.31844,1
79,51.52209,-0.10567,4105.697138,1
60,51.49847,-0.11111,3903.915421,1
103,51.51751,-0.1961,6026.150062,1
35,51.56915,0.01276,18217.68982,1
32,51.56775,0.01469,18370.41438,1
67,51.5476,0.00081,16277.15855,1
75,51.51896,-0.04832,10419.7216,1
50,51.53213,-0.08882,6199.34371,1
95,51.55953,-0.2859,16746.58236,1
89,51.52385,-0.11775,2856.359757,1
74,51.52411,-0.11777,2864.087939,1
40,51.5473,-0.07134,8623.059364,3
45,51.52665,-0.07465,7590.484552,1
26,51.59579,0.00231,18372.30492,1
55,51.55775,-0.08725,7703.22073,2
50,51.55582,-0.09467,6928.234027,1
39,51.42536,-0.12268,10221.69655,1
52,51.54585,0.00012,16160.24308,1
121.5,51.51559,-0.18145,4392.038262,2
40,51.55545,-0.00295,16090.04926,1
64,51.54254,-0.18576,5739.398034,1
90,51.52977,-0.08597,6431.195559,1
32,51.5476,-0.0714,8630.837605,1
135,51.51334,-0.12649,1732.380077,2
57,51.57115,-0.29963,18602.3425,1
305,51.51385,-0.13285,1023.990898,1
68,51.55419,-0.0704,9058.604192,1
29,51.47545,-0.02474,13764.1126,1
44,51.44306,-0.0632,11878.8393,1
45.67,51.52613,-0.11467,3266.348778,3
49,51.60747,-0.3728,27641.69774,1
125,51.51461,-0.2026,6744.010263,2
83.17,51.47735,-0.20205,7899.94163,6
99.5,51.45618,-0.02432,14636.38752,2
24,51.42831,-0.10956,10315.77102,1
53,51.52482,-0.1049,4255.505923,1
88,51.43483,-0.22051,12500.09671,1
109.5,51.49792,-0.208,7592.50036,2
121.5,51.51816,-0.19579,5995.185616,2
42,51.41743,-0.30365,21013.51089,1
109.5,51.50063,-0.21418,8194.004719,2
105,51.59866,-0.11716,9676.558666,1
110,51.51223,-0.12534,1877.417764,1
50,51.5358,-0.22853,9894.580688,4
75,51.5636,-0.00388,16267.3958,1
22,51.55741,-0.00962,15443.7316,1
23,51.55851,-0.00967,15476.02091,1
30,51.56105,-0.04624,11798.86238,1
60,51.47859,-0.41097,30189.70152,1
55.5,51.46612,-0.11853,6051.394483,2
54.5,51.46716,-0.12017,5869.646527,2
26,51.59643,-0.33165,22943.93901,1
89.5,51.51242,-0.07256,7722.536746,2
90,51.54801,-0.1709,4861.645079,1
50,51.62596,-0.16194,12510.12221,1
69,51.64561,-0.14412,14498.11476,1
75,51.49984,0.03124,19334.2065,2
148,51.5219,-0.13804,858.6310355,1
120,51.44608,-0.12414,7941.534723,1
40,51.42445,-0.1687,10524.65158,1
48,51.60365,-0.14344,9831.775714,1
150,51.52093,-0.15227,1309.942327,1
66.67,51.51182,-0.18752,5081.098273,3
29,51.48738,-0.37545,26147.89115,1
28,51.48523,-0.36805,25361.38161,1
45,51.47691,-0.17961,5975.067142,1
105,51.51028,-0.1865,4984.049898,2
41,51.52729,-0.06134,9063.303427,1
69,51.4947,-0.22822,9860.685167,1
47,51.46194,-0.15353,6065.191538,1
50,51.49301,0.13159,30516.91455,1
49.5,51.42303,-0.13018,10336.82766,2
89,51.48904,-0.05882,9692.283131,1
49,51.49457,0.07565,24305.31299,1
35,51.47134,-0.032,13164.81843,1
79,51.64553,-0.14404,14489.07527,1
136,51.43601,-0.1237,9041.056565,1
37,51.48538,0.03237,19666.2134,1
60.5,51.52417,-0.16051,2289.788084,2
76,51.51518,-0.19108,5462.681083,1
129,51.51381,-0.18185,4439.207412,1
70,51.51517,-0.19103,5457.122878,1
109.5,51.50305,-0.21296,8011.181823,2
60,51.49707,-0.17378,4075.281936,2
35,51.41443,-0.17472,11787.11164,1
20,51.47222,-0.07576,8778.412603,1
25,51.5906,-0.0199,15950.03431,3
98,51.49111,-0.19342,6320.775034,1
53,51.61996,-0.15242,11701.98866,1
55,51.48275,-0.19916,7315.602514,1
500,51.40131,0.11903,31664.77381,1
53,51.4935,-0.26238,13607.38312,1
60,51.47491,-0.21342,9124.943801,1
80,51.52577,-0.0591,9286.904135,1
